TimescaleDB;1000;64.855712890625;2.470458984375;0.73486328125;X
TimescaleDB;1000;62.30078125;1.832275390625;0.51318359375;X
TimescaleDB;1000;69.718017578125;2.42041015625;0.753662109375;X
TimescaleDB;1000;49.220458984375;1.228271484375;0.3779296875;X
TimescaleDB;1000;61.580322265625;1.74462890625;0.519775390625;X
TimescaleDB;1000;82.7353515625;2.478759765625;0.746826171875;X
TimescaleDB;1000;60.84033203125;1.715087890625;0.539794921875;X
TimescaleDB;1000;60.088134765625;2.439208984375;0.79833984375;X
TimescaleDB;1000;86.68115234375;2.453125;0.748779296875;X
TimescaleDB;1000;60.074951171875;2.433837890625;0.719970703125;X
TimescaleDB;1000;59.625;2.485107421875;0.733642578125;X
TimescaleDB;1000;66.4970703125;1.409912109375;0.471435546875;X
TimescaleDB;1000;54.72314453125;2.456298828125;0.656982421875;X
TimescaleDB;1000;64.902587890625;1.737060546875;0.50732421875;X
TimescaleDB;1000;71.054931640625;2.483154296875;0.806396484375;X
TimescaleDB;1000;55.249267578125;1.662109375;0.726318359375;X
TimescaleDB;1000;68.89599609375;2.45458984375;0.728515625;X
TimescaleDB;1000;62.33935546875;2.47314453125;0.67919921875;X
TimescaleDB;1000;86.298583984375;1.673095703125;0.4736328125;X
TimescaleDB;1000;43.16552734375;2.364013671875;0.744384765625;X
TimescaleDB;1000;63.215087890625;2.396484375;0.80126953125;X
TimescaleDB;1000;64.856689453125;2.445068359375;0.723388671875;X
TimescaleDB;1000;58.826171875;2.647705078125;0.966064453125;X
TimescaleDB;1000;59.277587890625;2.489990234375;0.71923828125;X
TimescaleDB;1000;73.915283203125;2.504150390625;0.71240234375;X
TimescaleDB;1000;62.54052734375;2.63232421875;0.74560546875;X
TimescaleDB;1000;59.976318359375;2.417724609375;0.7236328125;X
TimescaleDB;1000;64.11083984375;1.732177734375;0.7919921875;X
TimescaleDB;1000;70.88671875;2.425537109375;0.737060546875;X
TimescaleDB;1000;60.8544921875;2.3798828125;0.7744140625;X
TimescaleDB;10000;195.9609375;8.35546875;1.916015625;X
TimescaleDB;10000;187.794921875;7.67333984375;3.1357421875;X
TimescaleDB;10000;190.48046875;7.621826171875;2.93212890625;X
TimescaleDB;10000;171.437744140625;7.52392578125;2.26025390625;X
TimescaleDB;10000;171.559814453125;7.71923828125;2.42041015625;X
TimescaleDB;10000;173.31884765625;7.58056640625;2.820068359375;X
TimescaleDB;10000;217.55859375;14.861328125;3.02001953125;X
TimescaleDB;10000;198.603271484375;7.571044921875;2.180908203125;X
TimescaleDB;10000;170.18408203125;9.046875;1.574462890625;X
TimescaleDB;10000;161.656494140625;7.8447265625;2.92236328125;X
TimescaleDB;10000;162.840576171875;8.50634765625;1.932861328125;X
TimescaleDB;10000;159.600830078125;9.65087890625;2.030517578125;X
TimescaleDB;10000;160.699951171875;9.009521484375;1.8876953125;X
TimescaleDB;10000;189.922119140625;7.458740234375;2.9892578125;X
TimescaleDB;10000;168.888916015625;7.5439453125;2.86083984375;X
TimescaleDB;10000;168.464111328125;7.56640625;2.8701171875;X
TimescaleDB;10000;186.16162109375;7.484619140625;2.511474609375;X
TimescaleDB;10000;178.38818359375;7.65625;2.2275390625;X
TimescaleDB;10000;175.55419921875;7.5537109375;3.109130859375;X
TimescaleDB;10000;175.68115234375;7.6669921875;2.876708984375;X
TimescaleDB;10000;181.7060546875;9.064697265625;1.630615234375;X
TimescaleDB;10000;193.21435546875;7.72509765625;2.4091796875;X
